Year-month,Year,Month,State_name,pm25_avg_aqi,pm10_avg_aqi,ozone_avg_aqi,Unhealthy_days,Very_unhealthy_days
2025-05,2025,5,Oklahoma,38.91,61.0,48.06,3,0
2025-05,2025,5,Oregon,21.09,,40.24,0,0
2025-05,2025,5,Pennsylvania,33.11,,39.81,1,0
2025-05,2025,5,Puerto Rico,36.9,21.0,39.79,1,1
2025-05,2025,5,Rhode Island,35.58,13.0,36.12,0,0
2025-05,2025,5,South Carolina,47.79,55.0,41.49,0,0
2025-05,2025,5,South Dakota,35.88,54.53,46.52,1,0
2025-05,2025,5,Tennessee,33.67,,38.47,0,0
2025-05,2025,5,Texas,52.39,115.0,49.64,15,0
2025-05,2025,5,Utah,49.0,175.0,64.48,3,0
2025-05,2025,5,Vermont,17.6,,33.69,0,0
2025-05,2025,5,Virginia,37.3,8.17,37.62,0,0
2025-05,2025,5,Washington,20.32,27.83,42.11,0,0
2025-05,2025,5,West Virginia,32.61,,37.53,0,0
2025-05,2025,5,Wisconsin,34.84,,40.44,0,0
2025-05,2025,5,Wyoming,14.44,16.48,53.81,2,0
2025-06,2025,6,Alabama,44.88,,35.89,0,0
2025-06,2025,6,Alaska,33.61,12.5,31.97,2,0
2025-06,2025,6,Arizona,45.9,36.17,61.57,9,0
2025-06,2025,6,Arkansas,51.15,,37.29,1,0
2025-06,2025,6,California,44.01,34.42,66.3,24,2
2025-06,2025,6,Colorado,30.64,32.61,59.23,7,0
2025-06,2025,6,Connecticut,54.19,,60.82,8,0
2025-06,2025,6,Country Of Mexico,,56.41,52.15,0,0
2025-06,2025,6,Delaware,56.68,,61.76,6,0
2025-06,2025,6,District Of Columbia,51.87,,69.0,1,0
2025-06,2025,6,Florida,47.64,23.18,30.48,0,0
2025-06,2025,6,Georgia,47.57,,39.88,2,0
2025-06,2025,6,Hawaii,23.03,,24.32,0,0
2025-06,2025,6,Idaho,28.76,29.38,43.78,0,0
2025-06,2025,6,Illinois,64.61,,50.55,7,0
2025-06,2025,6,Indiana,57.46,,50.95,7,0
2025-06,2025,6,Iowa,57.76,45.0,55.92,5,0
2025-06,2025,6,Kansas,48.11,53.62,44.29,2,0
2025-06,2025,6,Kentucky,51.77,,39.83,1,0
2025-06,2025,6,Louisiana,49.51,,35.17,1,0
2025-06,2025,6,Maine,51.1,,38.07,5,0
2025-06,2025,6,Maryland,49.65,,51.13,5,0
2025-06,2025,6,Massachusetts,55.14,,48.67,5,0
2025-06,2025,6,Michigan,62.08,,54.06,10,0
2025-06,2025,6,Minnesota,67.27,28.0,44.1,3,0
2025-06,2025,6,Mississippi,47.94,,35.28,0,0
2025-06,2025,6,Montana,36.22,18.31,42.39,3,0
2025-06,2025,6,Nebraska,37.48,18.77,49.55,1,0
2025-06,2025,6,Nevada,19.5,34.95,61.76,6,0
2025-06,2025,6,New Hampshire,54.2,,41.57,4,0
2025-06,2025,6,New Jersey,52.04,,61.86,9,0
2025-06,2025,6,New Mexico,38.03,60.05,57.17,12,0
2025-06,2025,6,New York,52.32,,47.69,11,0
2025-06,2025,6,North Carolina,47.86,,39.72,0,0
2025-06,2025,6,North Dakota,83.08,,48.72,5,0
2025-06,2025,6,Ohio,59.54,38.75,53.24,9,0
2025-06,2025,6,Oklahoma,44.85,,43.16,1,0
2025-06,2025,6,Oregon,24.77,,38.02,0,0
2025-06,2025,6,Pennsylvania,55.78,,53.45,7,0
2025-06,2025,6,Puerto Rico,52.17,32.4,23.1,3,0
2025-06,2025,6,Rhode Island,49.63,,50.34,3,0
2025-06,2025,6,South Carolina,48.47,,40.83,0,0
2025-06,2025,6,South Dakota,48.09,38.16,44.0,2,0
2025-06,2025,6,Tennessee,46.68,,41.68,1,0
2025-06,2025,6,Texas,49.52,92.94,38.05,5,1
2025-06,2025,6,Utah,60.76,92.5,63.72,6,0
2025-06,2025,6,Vermont,55.61,,39.25,1,0
2025-06,2025,6,Virginia,49.03,12.56,40.88,1,0
2025-06,2025,6,Washington,26.77,26.48,37.31,0,0
2025-06,2025,6,West Virginia,51.93,,42.55,1,0
2025-06,2025,6,Wisconsin,62.76,,49.81,9,0
2025-06,2025,6,Wyoming,26.07,29.11,50.72,2,0
2025-07,2025,7,Alabama,45.07,,32.09,0,0
2025-07,2025,7,Alaska,,,23.04,0,0
2025-07,2025,7,Arizona,41.78,30.92,52.78,1,1
2025-07,2025,7,Arkansas,53.11,,32.67,0,0
2025-07,2025,7,California,49.51,21.34,59.96,27,1
2025-07,2025,7,Colorado,40.6,35.08,60.33,9,0
2025-07,2025,7,Connecticut,,,39.55,0,0
2025-07,2025,7,Country Of Mexico,46.0,68.67,47.79,0,0
2025-07,2025,7,Delaware,,,,0,0
2025-07,2025,7,District Of Columbia,,,,0,0
2025-07,2025,7,Florida,47.7,22.53,33.57,0,0
2025-07,2025,7,Georgia,45.93,,37.21,0,0
2025-07,2025,7,Hawaii,0.12,,,0,0
2025-07,2025,7,Idaho,30.62,27.5,42.38,0,0
2025-07,2025,7,Illinois,58.12,,43.6,9,0
2025-07,2025,7,Indiana,54.49,,45.1,8,0
2025-07,2025,7,Iowa,50.77,45.67,39.32,2,0
2025-07,2025,7,Kansas,,,38.06,0,0
2025-07,2025,7,Kentucky,49.13,15.06,35.24,0,0
2025-07,2025,7,Louisiana,46.49,54.5,31.2,0,0
2025-07,2025,7,Maine,54.03,,34.43,2,0
2025-07,2025,7,Maryland,48.73,,44.54,1,0
2025-07,2025,7,Massachusetts,55.99,,41.06,1,0
2025-07,2025,7,Michigan,61.06,,46.32,7,0
2025-07,2025,7,Minnesota,,,31.87,0,0
2025-07,2025,7,Mississippi,46.4,,35.21,0,0
2025-07,2025,7,Montana,21.46,,32.67,0,0
2025-07,2025,7,Nebraska,31.74,17.81,40.83,0,0
2025-07,2025,7,Nevada,80.75,79.5,65.8,7,0
2025-07,2025,7,New Hampshire,40.84,,26.8,1,0
2025-07,2025,7,New Jersey,,,46.44,1,0
2025-07,2025,7,New Mexico,40.87,55.4,54.8,8,1
2025-07,2025,7,New York,53.17,,45.76,8,0
2025-07,2025,7,North Carolina,45.65,,36.4,0,0
2025-07,2025,7,North Dakota,72.74,,42.15,5,0
2025-07,2025,7,Ohio,58.71,23.83,50.22,6,0
2025-07,2025,7,Oklahoma,48.64,,41.41,0,0
2025-07,2025,7,Oregon,,,,0,0
2025-07,2025,7,Pennsylvania,46.08,,39.55,0,0
2025-07,2025,7,Puerto Rico,,,,0,0
2025-07,2025,7,Rhode Island,53.22,,41.47,1,0
2025-07,2025,7,South Carolina,46.84,,38.38,0,0
2025-07,2025,7,South Dakota,,,,0,0
2025-07,2025,7,Tennessee,49.54,,35.26,0,0
2025-07,2025,7,Texas,50.56,104.2,38.34,9,1
2025-07,2025,7,Utah,59.35,,58.04,2,0
2025-07,2025,7,Vermont,,,,0,0
2025-07,2025,7,Virginia,44.95,9.56,37.61,4,0
2025-07,2025,7,Washington,27.49,34.2,37.52,0,0
2025-07,2025,7,West Virginia,,,35.81,0,0
2025-07,2025,7,Wisconsin,,,35.97,0,0
2025-07,2025,7,Wyoming,26.69,51.0,49.14,0,0
2025-08,2025,8,Alabama,42.15,,33.16,0,0
2025-08,2025,8,Arizona,43.93,32.59,62.83,11,1
2025-08,2025,8,Arkansas,52.52,,41.11,0,0
2025-08,2025,8,California,41.41,18.0,74.74,27,1
2025-08,2025,8,Colorado,46.0,40.29,55.24,4,0
2025-08,2025,8,Connecticut,,,40.45,1,0
2025-08,2025,8,Country Of Mexico,45.25,66.83,63.0,0,0
2025-08,2025,8,Florida,41.17,22.28,31.71,1,0
2025-08,2025,8,Georgia,41.39,,33.54,0,0
2025-08,2025,8,Idaho,,30.0,38.94,0,0
2025-08,2025,8,Illinois,60.38,43.0,38.3,5,0
2025-08,2025,8,Indiana,50.64,53.0,38.41,4,0
2025-08,2025,8,Iowa,52.98,44.25,35.28,2,0
2025-08,2025,8,Kansas,,,41.68,0,0
2025-08,2025,8,Kentucky,,,37.73,0,0
2025-08,2025,8,Louisiana,47.99,,37.77,2,0
2025-08,2025,8,Maine,52.87,,36.72,4,0
2025-08,2025,8,Maryland,48.13,,39.24,0,0
2025-08,2025,8,Massachusetts,58.22,,39.5,4,0
2025-08,2025,8,Michigan,66.64,,39.57,2,0
2025-08,2025,8,Mississippi,45.64,,39.9,1,0
2025-08,2025,8,Montana,,,,0,0
2025-08,2025,8,Nebraska,41.22,22.16,36.9,2,0
2025-08,2025,8,Nevada,67.33,71.0,68.02,8,0
2025-08,2025,8,New Hampshire,41.03,,26.6,2,0
2025-08,2025,8,New Jersey,,,45.03,1,0
2025-08,2025,8,New Mexico,36.29,23.7,57.29,5,0
2025-08,2025,8,New York,57.88,,40.98,8,0
2025-08,2025,8,North Carolina,41.26,,32.34,0,0
2025-08,2025,8,North Dakota,61.89,,36.35,4,0
2025-08,2025,8,Ohio,55.07,21.33,39.91,3,0
2025-08,2025,8,Oklahoma,50.07,,49.29,2,0
2025-08,2025,8,Pennsylvania,,,38.95,0,0
2025-08,2025,8,Rhode Island,34.9,,45.13,1,0
2025-08,2025,8,South Carolina,44.97,,32.81,0,0
2025-08,2025,8,Tennessee,45.9,,37.67,0,0
2025-08,2025,8,Texas,43.86,58.67,51.06,10,0
2025-08,2025,8,Utah,54.05,55.5,56.29,5,0
2025-08,2025,8,Virginia,40.9,8.1,34.69,0,0
2025-08,2025,8,Washington,34.78,26.33,35.32,3,0
2025-08,2025,8,West Virginia,,,35.67,0,0
2025-08,2025,8,Wisconsin,,,32.26,0,0
2025-08,2025,8,Wyoming,63.0,,47.63,0,0
2025-09,2025,9,Alaska,,,20.67,0,0
2025-09,2025,9,Arizona,34.0,25.35,46.16,3,0
2025-09,2025,9,Arkansas,52.82,,48.63,2,0
2025-09,2025,9,California,40.61,15.97,61.44,16,0
2025-09,2025,9,Colorado,31.99,23.61,47.98,1,0
2025-09,2025,9,Country Of Mexico,42.08,65.57,44.18,0,0
2025-09,2025,9,Florida,43.73,31.66,35.09,0,0
2025-09,2025,9,Georgia,,,41.38,2,0
2025-09,2025,9,Hawaii,0.0,,,0,0
2025-09,2025,9,Idaho,,27.28,44.0,0,0
2025-09,2025,9,Illinois,51.67,58.0,55.43,5,0
2025-09,2025,9,Indiana,47.06,,55.5,5,0
2025-09,2025,9,Iowa,50.78,54.3,44.14,4,0
2025-09,2025,9,Kentucky,,,44.58,0,0
2025-09,2025,9,Louisiana,51.05,,48.81,2,0
2025-09,2025,9,Maine,35.08,,29.46,0,0
2025-09,2025,9,Maryland,42.21,,41.49,0,0
2025-09,2025,9,Massachusetts,30.56,,,0,0
2025-09,2025,9,Michigan,,,43.36,4,0
2025-09,2025,9,Minnesota,,,27.08,0,0
2025-09,2025,9,Mississippi,55.73,,49.51,0,0
2025-09,2025,9,Montana,15.0,,34.67,0,0
2025-09,2025,9,Nebraska,38.12,22.5,39.0,0,0
2025-09,2025,9,Nevada,55.0,55.5,49.83,0,0
2025-09,2025,9,New Hampshire,25.45,,,0,0
2025-09,2025,9,New Mexico,17.81,25.91,48.26,2,0
2025-09,2025,9,New York,39.36,,36.41,1,0
2025-09,2025,9,North Carolina,38.63,10.37,41.3,0,0
2025-09,2025,9,North Dakota,,,,0,0
2025-09,2025,9,Ohio,49.97,37.75,57.57,8,0
2025-09,2025,9,Oklahoma,51.96,,56.43,4,0
2025-09,2025,9,Pennsylvania,,,,0,0
2025-09,2025,9,Rhode Island,,9.4,,0,0
2025-09,2025,9,South Carolina,48.57,,41.24,0,0
2025-09,2025,9,Tennessee,49.66,,48.17,0,0
2025-09,2025,9,Texas,54.29,51.0,73.47,8,0
2025-09,2025,9,Utah,33.94,16.0,48.31,1,0
2025-09,2025,9,Virginia,39.25,8.7,39.13,0,0
2025-09,2025,9,Wyoming,19.48,,41.75,0,0
2025-10,2025,10,Arizona,33.67,,40.81,0,0
2025-10,2025,10,Arkansas,,,,0,0
2025-10,2025,10,California,27.76,55.0,48.96,0,0
2025-10,2025,10,Colorado,16.0,,42.49,0,0
2025-10,2025,10,Florida,,,,0,0
2025-10,2025,10,Georgia,,,33.47,0,0
2025-10,2025,10,Idaho,,13.9,,0,0
2025-10,2025,10,Illinois,,,37.04,0,0
2025-10,2025,10,Indiana,33.41,,,0,0
2025-10,2025,10,Iowa,42.56,46.13,35.87,0,0
2025-10,2025,10,Louisiana,,,,0,0
2025-10,2025,10,Maine,23.14,,30.67,0,0
2025-10,2025,10,Maryland,,,31.4,0,0
2025-10,2025,10,Michigan,,,33.08,0,0
2025-10,2025,10,Mississippi,,,,0,0
2025-10,2025,10,Montana,,,,0,0
2025-10,2025,10,Nebraska,46.66,26.03,35.91,0,0
2025-10,2025,10,Nevada,,,,0,0
2025-10,2025,10,New Hampshire,,,,0,0
2025-10,2025,10,New Mexico,,,,0,0
2025-10,2025,10,New York,23.91,,,0,0
2025-10,2025,10,North Carolina,44.07,,34.81,0,0
2025-10,2025,10,Ohio,42.54,58.67,37.06,1,0
2025-10,2025,10,Oklahoma,,,,0,0
2025-10,2025,10,Pennsylvania,,,,0,0
2025-10,2025,10,South Carolina,,,,0,0
2025-10,2025,10,Tennessee,,,,0,0
2025-10,2025,10,Texas,,,,0,0
2025-10,2025,10,Utah,27.24,9.57,37.19,0,0
2025-10,2025,10,Virginia,24.72,,,0,0
2025-10,2025,10,Wyoming,,,,0,0
2025-11,2025,11,Indiana,,,,0,0
2025-11,2025,11,Iowa,,,,0,0
2025-11,2025,11,New York,27.42,,,0,0
2025-11,2025,11,North Carolina,,,,0,0
2025-11,2025,11,Ohio,,,,0,0
2025-11,2025,11,Utah,,,,0,0
